id,texto,author_id,sentimento,sentimentoNLTK
"1,63917876917162E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63917836283173E+018",@odanielscott Você se ajoelha para seus clientes? Não aguenta 1 semana de clt...,,neg,neu
"1,63917734783533E+018","RT @jairmearrependi: Esse é o Pedro Pascal da CLT

Compartilhe essa imagem pra você ganhar um emprego CLT https://t.co/SfWq2ZiIcD",,pos,neu
"1,63917685148158E+018","@o_gabsferreira Pra quem não tem responsabilidade, o melhor é ser CLT mesmo",,neg,neu
"1,63920265785532E+018","Bom dia com o cara do blablacar cancelando a única carona do dia para Olinda.
Bom dia..",,neg,neu
"1,63919966788274E+018","Resumo preciso:
- Maceió é a melhor capital do nordeste com folga;
- Olinda é aconchegante;
- Recife é perigoso;
- Maceió é barato para viver;
- Maragogi é hypado demais;
- Use protetor solar;",,neu,neu
"1,63919828422377E+018","@SuperVia_trens bom dia , qual horário do próximo central na estação Olinda?",,neu,neu
"1,63919577021248E+018","@SuperVia_trens poderia realmente dizer que horas que esse trem q está indo pra Japeri e está parado a séculos na estação de Olinda de fato vai sair? Precisamos seguir, saber se ele vai andar ou nao.",,neu,neu
"1,63919193699199E+018","Bom dia @SuperVia_trens, onde tá o trem pra Central? Estou em Olinda.",,neu,neu
"1,63918650082588E+018",@castelllovini @senadorhumberto @castelllovini  se vc se candidatar a prefeitura de Olinda. Me empenho a fazer campanha . Começa a pensar na ideia.,,pos,neu
"1,6391770383672E+018","@marcosdoval Sinceramente,senador do Val,aquela discreta joelhada na pleura ou nas costelas do boneco de Olinda da vale tudo de Brumadinho não seria funcional neste serviçal de Soros,em vez de implorar q ele cumpra a lei?!
Evidente q o compromisso dele é com os 7 bilhões daquela causa no 5TF",,neg,neg
"1,63916245976314E+018","Encontrei mo galera da época de Olinda
Muito bom ❤️❤️❤️",,pos,neu
"1,63916127508624E+018",@EduGiraoOficial @rodrigopacheco @cleitinhotmj No seu lugar eu teria um plano B. O boneco de Olinda é uma marionete do molusco.,,neg,neg
"1,6391517795511E+018",@Mel_olinda q sdd do meu ex,,neu,neu
"1,63914546735427E+018","Novinho tirou a camisinha pra me socar no pelo 🤤🔥

Grupinho no Telegram 🔥😈👇
https://t.co/u7VCmrPz9c

#PINTOSAWARDS 
#PINTOAWARSDS 
#PINTOWARDS 
#Recife 
#Olinda https://t.co/WeyAPOMNSr",,pos,neg
"1,63914477278189E+018","Engolir todo o pauzao desse Novinho 🤤🔥

Grupinho no Telegram 🤤👇
https://t.co/u7VCmrQ6YK

#PINTOSAWARDS 
#PINTOAWARSDS 
#PINTOWARDS 
#Recife 
#Olinda https://t.co/HOmWTlHPnD",,pos,neg
"1,63914419625785E+018","Amigo do meu irmão , era louco pra socar meu cuzinho 😈🔥

Grupinho no Telegram 👇🤤
https://t.co/u7VCmrPz9c

#PINTOSAWARDS 
#PINTOAWARSDS 
#PINTOWARDS 
#Recife 
#Olinda https://t.co/f4aoGaDnZP",,pos,neg
"1,63914400481715E+018","RT @Centralgfr: 🎥| @Anitta &amp; @juliette, em ""#CarvalheiraNaLadeira"", Olinda - PE. https://t.co/NMqwYWNj7g",,pos,neu
"1,63914398703757E+018","RT @Centralgfr: 🎥| @Anitta &amp; @juliette cantando ""Frevo Mulher"", em ""#CarvalheiraNaLadeira"", Olinda - PE. https://t.co/9sMiBKQxcU",,pos,neu
"1,63914326980757E+018","Novinho Soco pau na minha garganta 🤤😈🔥

Grupinho no Telegram 👇🤤
https://t.co/u7VCmrQ6YK

#PINTOSAWARDS 
#PINTOSASWARDS 
#PINTOAWARSDS 
#Recife 
#Olinda https://t.co/ZhBGhCbxyT",,pos,neg
"1,63914273768864E+018","Foda gostosa com esse novinho jogador 🤤🔥

Grupo no Telegram 👇😈🔥
https://t.co/u7VCmrPz9c

#PINTOSAWARDS 
#PINTOWARDS 
#PINTOAWARSDS 
#Olinda 
#Recife https://t.co/lVSSw9DedW",,pos,neg
"1,63914208105346E+018","Fudendo com o Novinho que conheci no tinder  🔥😈

Grupinho no Telegram 🤤🔥
https://t.co/u7VCmrPz9c

#PINTOSAWARDS 
#PINTOAWARSDS 
#PINTOWARDS 
#Recife 
#Olinda https://t.co/5vDRLt1c7B",,pos,neg
"1,63914090560826E+018","Mamando o picao do novinho de boa viagem 🔥🤤

Grupinho no Telegram 👇🤤
https://t.co/u7VCmrPz9c

#PINTOSAWARDS 
#PINTOWARDS 
#PINTOWARDS 
#Olinda 
#Recife https://t.co/2EiWhk8qLu",,pos,neg
"1,63914067474556E+018",Algum ativo em Olinda? 👀,,neu,neu
"1,63913936392041E+018","Aguentei o pauzao do negão 🤤🔥

Grupinho no Telegram 👇🤤🔥
https://t.co/u7VCmrPz9c

#PINTOSAWARDS 
#PINTOAWARSDS 
#PINTOWARDS 
#Olinda 
#Recife https://t.co/Svo20cuZay",,pos,neg
"1,63913889470367E+018","Mamei gostoso o pau do entregador novinho 🔥😈

Grupinho no Telegram 👇🤤🔥
https://t.co/u7VCmrPz9c

#PINTOSAWARDS 
#PINTOSAWARDS 
#PINTOWARDS 
#Recife 
#Olinda https://t.co/Dg9hPCC3tn",,pos,neg
"1,63913859358201E+018",Joao Bosco e Vinicius tava aqui no Olinda fazendo um show particular,,neu,neg
"1,63913693799819E+018",@juniormelorn_ Esse é safado boneco de olinda. Não presta,,neg,neu
"1,63913452522037E+018",@yunjinsafic sou de olinda amg,,pos,neu
"1,63912507809173E+018","RT @enailuju: carnaval de PE: 
o mais regional do brasil 
muito FREVO
ladeiras de olinda
3 por 10
maracatu
o maior bloco do mundo é um GALO…",,pos,neu
"1,63912102420039E+018","@garantido em Olinda. 
Mais uma vez, pulei Carnaval com orgulho do maior dos bumbás. https://t.co/E5a4uU0vaj",,pos,neu
"1,63912050497497E+018",@mudsaga pai de derp foi pra Olinda só pra vê se ele tá bem,,pos,neu
"1,63911542448583E+018",@sandney @tchulim Estive em Olinda e Recife recentemente e voltei pra Fortaleza exatamente assim kk,,pos,pos
"1,63911353945677E+018",@tchulim ceis foram pra olinda? tá rolando no meu grupo de amigos que foi kkkkkj,,pos,neg
"1,63911185168561E+018",ONG sorriso de Maria em Olinda https://t.co/MTsxx1nEGz,,pos,neu
"1,63911164421829E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63910323757925E+018","@cardosocnc Imaginando qual o título mais importante que as pakitas do recife tem mais q o ABC FC. Já sei, ""Rainha do galo da madrugada""😂😂, ""bonecas de Olinda""",,pos,neu
"1,63910182045377E+018","olinda é tão linda, tão rica de detalhes históricos e não tem uma foto na internet que preste AAAAAAAA que ódio",,pos,neu
"1,63910076627408E+018","ALGUEM DE OLINDA OU QUEM CONHECE A ARQUITETURA/HISTÓRIA DE LÁ! como se chama aquelas casas que têm ""níveis"" no telhado? e quando mais ""níveis"", mais dinheiro a pessoa tinha???",,neu,neg
"1,63910002109334E+018","RT @nansct: +dizendo q queria ir p olinda, não botei fé e ela acabou indo mesmo, a gnt se esbarrou e acabou ficando nesse dia e em todos os…",,pos,neu
"1,6390999988843E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,pos,neu
"1,63909999718561E+018",@nansct foi o melhor presente que olinda me deu,,pos,neu
"1,63909937337518E+018","+dizendo q queria ir p olinda, não botei fé e ela acabou indo mesmo, a gnt se esbarrou e acabou ficando nesse dia e em todos os outros 👩🏽‍❤️‍💋‍👩🏼",,pos,neu
"1,63909527835036E+018",@olinda_nicole simmm kk 😓,,neg,pos
"1,63909438630571E+018","hm, para onde irei nesta noite fria de nova olinda do norte - ratanabá?",,pos,neu
"1,63909173108057E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63909137321005E+018","RT @WanessaSilva142: Que pirocao gostoso desse Novinho Bahiano , que estava de passagem por Olinda 🤤🔥

Grupinho no Telegram 👇🤤🔥
https://t.c…",,pos,neg
"1,63909114363052E+018","@Opazinho1 @MulherTamarindo Sim, vc adia o processo de maturação sexual secundária feminina com testosterona e bloqueadores, acontece igual moleque que da aquela espichada e vira um bonecão de olinda, ai retoma com hormonio e anticoncepcional pracaralho!",,neu,neu
"1,63909083928371E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63908886215988E+018",Eu quero muito ir no novo restaurante da mãe de Alice mas laaaa em Olinda 🫠,,neu,neg
"1,63908732574025E+018","@SF_Moro Alguém acredita na farsa que a juíza ctrl c / ctrl v armou junto com a mesma equipe lambona da polícia federal que atuou na lava jato ? Você é uma farsa boneco de Olinda , tua linguagem corporal insegura e covarde expõe até a ausência da tua alma.",,neg,neu
"1,6390870981028E+018","RT @castelllovini: AO LADO DO SENADOR HUMBERTO COSTA PARA RECONSTRUIR OLINDA! 

É hora de reconstrui-la e o faremos através do campo progre…",,pos,neu
"1,6390865381044E+018",A primeira oportunidade  que eu tiver de me mudar pra Olinda eu tô  indo,,pos,neu
"1,6390864306841E+018","Nmrl, eu quero me mudar pra Olinda",,pos,neu
"1,63908517829452E+018",Tô achando que o Lolla é igual a sensação do Olinda beer. Quem já foi naquele inferno sabe. Não tem 1 árvore. O sol apino e quando chega a noite a pessoa está morta. #Lollapalooza2023,,neg,neu
"1,63908363570056E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63908326697091E+018","@ikessauro @pref_olinda Resgataram! 
https://t.co/99lVDxqPn6",,pos,neu
"1,63908321796911E+018",@AndreyVictor9 Meu plano de sócio é quase um ingresso de pista no Olinda Beer.,,pos,neg
"1,63908204198257E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63908152193909E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63908068582975E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63908044407017E+018",tocando “trem bala” no bbb e só lembrei do carnaval em olinda porra kkkkkk a gente infernizou muito com isso,,pos,neg
"1,63907872937988E+018","top 5 lugares de recife — republica
recife antigo inteiro 
iraq
cidade alta (olinda é quintal de recife espero que considerem.
buraco da veia &lt;3 https://t.co/8xWKq44dLD",,pos,pos
"1,63907865517854E+018",me toquei que antes de ontem fez UM MÊS que eu tava em olinda meu deus a passagem do tempo é uma coisa desumana!!!,,neu,neu
"1,63907720792976E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63907695337343E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63907650191095E+018",@EduGiraoOficial @rodrigopacheco @cleitinhotmj Esse boneco de Olinda é fantoche do sistema. Olhos abertos com este lixo!,,neg,neu
"1,63907475432478E+018",Mente vazia oficina do “que saudades do carnaval de Olinda”,,neu,neu
"1,63907375929745E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63907290148259E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63907243862442E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63907221177551E+018",meus amigos marcando de beber em olinda domingo… eu voltando pra ig4r4ssu bicado vai prestar não,,neu,neu
"1,63907048410393E+018","🥋 Jorge Beltrão era filho de imigrantes portugueses, descrito como um homem culto, de rico vocabulário que estudou nas melhores escolas e viveu boa parte da infância em Portugal. Ele se formou em Educação Física e trabalhava como professor de karatê em Olinda. https://t.co/xZ63H5PIH3",,pos,neu
"1,63907011260596E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63906910942095E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63906699504296E+018",@danibecouto1898 @pedrosa Kkkk boneco de Olinda,,pos,neu
"1,63906692724178E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63906586427101E+018",@danibecouto1898 “Boneco de Olinda” 🤣🤣🤣🤣🤣,,pos,neu
"1,63906562679371E+018","@capriliens amg, a gnt vai catar essa mulher, eu mesma n gosto de olinda, mas se a pri tiver KKKKKKKKKKKKKKKKK HMMM AMO OLINDA!!!!!",,pos,neu
"1,63906555051609E+018",@biiduzada tinha um por ai em olinda mas perdi,,neu,neu
"1,63906540888301E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63906508254519E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63906483367589E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63906472019063E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63906457750882E+018","RT @danibecouto1898: Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a o…",,neu,neu
"1,63906437367846E+018","Pelas notíticas, vão jogar um turno inteiro só com Rodrigo de 1o volante, sem meias, atacantes, com Eguinaldo como a opção para o boneco de Olinda.. vou nem comentar das opções no banco para a defesa.. 

Não aprenderam nada com esses anos.. vão brincar com o perigo de novo.",,neu,neg
"1,63906353736342E+018","DIVULGAÇÃO DO SORTEIO: Vencedor foi Josivaldo Ramos, de Olinda, PE. Parabéns, Josivaldo! Obrigado a todos que participaram!",,pos,neu
"1,63906342522442E+018",Não tem como a noite ser ruim 🥺 drink com a minha pessoa preferida 🥰🥰❤️Um salve para a melhor drinkeria de Olinda! Com o melhor amigo barman. Nome do drink (mangtown) 🔥🌻 https://t.co/kw30gv4TaK,,pos,neu
"1,63906276580461E+018",@danibecouto1898 @pedrosa Boneco de Olinda.. crrl Daniel.. tu se supera.. KKKK,,neu,neu
"1,63920442988585E+018","RT @thiagosilvafel: @BregaBregoso Bancada evangélica devia se preocupar com bem ao próximo, a quantidade absurda de moradores de rua no cen…",,neg,neg
"1,63920428371873E+018","RT @BregaBregoso: Só quem pode falar mal de Recife é quem é de Recife, de resto… 🤫🤐",,neg,neu
"1,63920410207583E+018","@omaltrapilho @bibscarv_ De Recife? Ela falou muito aqui por Natal,  eu e meu irmão gostamos  muito dela.",,pos,neu
"1,63920387914855E+018",uma querida amiga cult com suas roupas estilo dark academia tocando seu querido ukulele sentindo apreciando a música na parada de ônibus em recife pe,,pos,neu
"1,63920383958358E+018","@nikollers Na treta com recife eu apoio meu país salvador... Mas as de Sergipe nem dou ousadia, amo mas uma roça ainda",,neu,neu
"1,63920356498262E+018","RT @BregaBregoso: Só quem pode falar mal de Recife é quem é de Recife, de resto… 🤫🤐",,pos,neu
"1,63920351796857E+018","RT @Jakelyneloiola_: Evento com Lula no Recife é marcado por vaias de servidores da Saúde. 

😂😂😂😂 https://t.co/zbvN6f2w7n",,neg,neg
"1,63920348323582E+018",RT @Zanfa: Fui a Recife e lembrei de você https://t.co/hscbySVUit,,neu,neu
"1,63920344481151E+018","RT @palma35d: Lula retoma programa de aquisição de alimentos com prioridade para mulheres, negros e indígenas.
Pr Lula assinou nesta quarta…",,neu,neu
"1,63920317033207E+018",Recife é muito Bipolar viuuuuu,,pos,neu
"1,63920302851007E+018","RT @deminho_atv: Recife não para, mas um pra vocês 
🔥😈🔥
completo em todas as plataformas

• https://t.co/3Oodx0rkyp

• https://t.co/2iVKn9Q…",,pos,neu
"1,63920276491493E+018","peguei o Tancredo com ar, vitorias pequenas do dia a dia de uma mulher trabalhadora no transporte público (lixo) de recife",,pos,neg
"1,63920249646683E+018",Aaah tmc vem pra Recife porr https://t.co/4IR1BMlDI7,,neu,neu
"1,63920244707913E+018","RT @JoaoCampos: Grande notícia para o Recife! O Governo Federal vai liberar R$ 66,8 milhões para investirmos em grandes obras de encostas n…",,neu,neu
"1,63920241076467E+018",RT @nisia_trindade: Lançamos com o presidente @LulaOficial ontem (22) a Estratégia Nacional de Controle e Eliminação do #CâncerCervical. Va…,,neu,neu
"1,639201989447E+018","Leão anuncia o zagueiro Alisson Cassiano – Sport Club do Recife

Fique por dentro das notícias! Siga @info_joinville. Atualizações diárias.

#joinville #joinvillesc

 Link da notícia: https://t.co/ayVrxAgIkw",,pos,neu
